symbol,ipo_date,ipo_years,last_report,3yr_grow_rate,grow_rate,grow,share_grow,start_bvps,now_bvps,eps,roe,debt_ratio,cash_ratio,earn_ttm,assets,equity,shares,name
601588,2006-10-16,14.67,2020-12-31,0.127,0.054,2.444,1.0,2.398,5.86,0.171,0.067,0.772,0.125,5.76,864.435,197.291,33.67,北辰实业
601595,2016-08-17,4.83,2021-03-31,0.0,0.152,2.787,1.2,1.828,4.245,0.188,0.066,0.523,0.302,0.844,39.909,19.026,4.482,上海电影
601598,2019-01-18,2.41,2020-12-31,0.002,0.011,1.055,1.0,4.131,4.358,0.388,0.1,0.51,0.172,28.725,658.187,322.508,74.008,中国外运
601599,2011-05-27,10.06,2020-12-31,0.0,0.001,1.008,3.0,1.886,0.634,-1.17,-0.151,0.852,0.064,-10.443,38.205,5.664,8.927,浙文影业
601600,2007-04-30,14.14,2020-12-31,0.029,0.033,1.679,1.0,2.49,4.181,0.092,0.006,0.635,0.045,15.73,1949.017,711.717,170.227,中国铝业
601601,2007-12-25,13.48,2020-12-31,0.115,0.253,37.146,1.0,0.618,22.956,2.635,0.107,0.875,0.02,253.52,17710.04,2208.35,96.2,中国太保
601606,2018-08-06,2.86,2020-09-30,0.053,0.055,1.291,1.0,2.468,3.185,0.002,0.015,0.354,0.116,0.016,35.688,23.066,7.242,长城军工
601607,1994-03-24,27.25,2020-12-31,0.089,0.067,4.131,1.0,4.662,19.261,1.972,0.102,0.633,0.131,56.053,1491.857,547.407,28.421,上海医药
601608,2012-07-06,8.95,2020-12-31,0.014,0.046,1.636,1.5,1.614,1.76,0.046,0.048,0.622,0.105,2.002,201.962,76.362,43.394,中信重工
601609,2020-04-22,1.15,2020-09-30,0.141,0.141,1.536,1.0,2.995,4.599,0.323,0.095,0.502,0.051,4.7,134.651,67.006,14.57,金田铜业
601611,2016-06-06,5.03,2020-09-30,0.238,0.228,3.997,1.0,2.008,8.026,0.612,0.097,0.853,0.083,16.234,1445.494,212.731,26.505,中国核建
601615,2019-01-23,2.39,2020-12-31,0.0,0.04,1.207,1.0,6.666,8.043,0.695,0.078,0.708,0.296,13.043,516.278,150.845,18.754,明阳智能
601616,2011-02-01,10.38,2021-03-31,0.011,0.095,3.034,1.8,1.594,2.687,0.084,0.043,0.167,0.213,0.784,30.19,25.143,9.356,广电电气
601618,2009-09-21,11.74,2020-12-31,0.14,0.192,11.698,1.0,0.579,6.773,0.453,0.112,0.723,0.083,93.824,5063.93,1403.553,207.236,中国中冶
601619,2017-07-20,3.91,2020-09-30,0.111,0.0,0.977,1.0,1.805,1.764,0.124,0.078,0.696,0.019,2.573,120.423,36.589,20.741,嘉泽新能
601628,2007-01-09,14.44,2020-12-31,0.104,0.134,7.477,1.0,2.162,16.166,1.818,0.136,0.893,0.013,513.85,42524.1,4569.31,282.65,中国人寿
601633,2011-09-28,9.72,2021-03-31,0.042,0.116,3.847,4.0,6.407,6.162,0.715,0.188,0.613,0.082,65.579,1459.893,565.46,91.76,长城汽车
601636,2011-08-12,9.85,2020-09-30,0.098,0.182,7.151,2.5,1.147,3.281,0.603,0.12,0.36,0.027,16.2,137.627,88.13,26.864,旗滨集团
601658,2019-12-10,1.52,2020-12-31,0.159,0.159,1.807,1.0,4.281,7.737,0.739,0.125,0.941,0.03,643.18,113532.63,6729.3,869.79,邮储银行
601666,2006-11-23,14.57,2020-09-30,0.134,0.144,9.475,2.2,1.816,7.832,0.707,0.124,0.656,0.087,16.449,530.488,182.298,23.277,平煤股份
601668,2009-07-29,11.89,2020-12-31,0.187,0.22,13.315,1.4,1.446,13.752,1.691,0.148,0.737,0.122,709.504,21921.738,5770.951,419.651,中国建筑
601669,2011-10-18,9.67,2020-09-30,0.233,0.176,6.709,1.0,2.04,13.687,0.77,0.113,0.769,0.091,117.766,9050.203,2094.044,152.99,中国电建
601677,2011-09-19,9.75,2020-12-31,0.143,0.16,5.965,1.0,2.286,13.635,1.651,0.082,0.294,0.159,10.917,127.735,90.175,6.614,明泰铝业
601678,2010-02-23,11.32,2021-03-31,0.079,0.163,7.419,3.51,2.271,4.8,1.148,0.116,0.436,0.174,19.827,146.933,82.93,17.276,滨化股份
601686,2020-12-04,0.53,2021-03-31,0.28,0.28,2.233,1.0,2.113,4.718,0.919,0.215,0.515,0.117,12.973,137.362,66.6,14.116,友发集团
601688,2010-02-26,11.31,2020-12-31,0.051,0.172,7.892,1.0,1.847,14.577,1.198,0.104,0.815,0.266,108.704,7167.512,1323.12,90.766,华泰证券
601689,2015-03-19,6.25,2020-12-31,0.197,0.222,4.987,1.45,2.155,7.411,0.597,0.131,0.355,0.056,6.301,121.152,78.181,10.55,拓普集团
601696,2020-02-26,1.3,2020-12-31,0.056,0.056,1.229,1.0,4.394,5.402,0.319,0.082,0.722,0.436,8.849,539.598,150.063,27.78,中银证券
601698,2019-06-28,1.97,2020-09-30,0.189,0.189,1.913,1.0,2.019,3.862,0.145,0.046,0.159,0.219,5.816,183.777,154.468,40.0,中国卫通
601699,2006-09-22,14.74,2020-09-30,0.093,0.191,18.75,5.68,2.537,8.377,0.558,0.167,0.669,0.156,16.692,758.112,250.594,29.914,潞安环能
601700,2011-01-18,10.41,2020-12-31,0.0,0.127,4.194,5.0,2.748,2.305,0.195,0.083,0.449,0.173,2.211,47.421,26.126,11.332,风范股份
601702,2020-09-07,0.77,2020-09-30,0.256,0.256,1.87,1.0,1.374,2.569,0.204,0.128,0.517,0.075,2.037,53.126,25.649,9.985,华峰铝业
601717,2010-08-03,10.87,2020-12-31,0.077,0.085,2.885,2.0,5.615,8.1,0.796,0.132,0.584,0.084,13.788,337.144,140.338,17.325,郑煤机
601718,2010-08-16,10.84,2020-09-30,0.03,0.0,0.162,1.0,25.266,4.097,0.01,0.071,0.425,0.144,0.424,313.043,179.906,43.916,际华集团
601727,2008-12-05,12.53,2020-12-31,0.132,0.097,3.992,1.0,1.763,7.038,0.347,0.099,0.661,0.147,52.66,3154.027,1068.493,151.814,上海电气
601766,2008-08-18,12.83,2020-12-31,0.068,0.154,6.427,1.0,0.917,5.894,0.482,0.105,0.569,0.076,138.231,3923.804,1691.416,286.989,中国中车
601777,2010-11-25,10.56,2020-12-31,0.124,0.152,6.321,3.5,1.373,2.48,0.012,-0.624,0.375,0.13,0.547,179.405,112.119,45.21,力帆科技
601778,2020-05-19,1.07,2020-09-30,0.129,0.129,1.396,1.0,2.87,4.007,0.197,0.073,0.638,0.068,5.458,306.497,110.813,27.655,晶科科技
601788,2009-08-18,11.83,2020-12-31,0.023,0.157,7.696,1.0,1.499,11.537,0.535,0.097,0.767,0.271,24.664,2287.364,531.951,46.108,光大证券
601789,2011-08-16,9.84,2020-12-31,0.104,0.145,5.068,2.0,1.534,3.887,0.305,0.095,0.796,0.124,2.973,186.223,37.942,9.761,宁波建工
601798,2011-06-22,9.99,2021-03-31,0.004,0.095,3.032,1.0,1.649,5.0,-0.25,0.026,0.425,0.06,-0.885,30.846,17.727,3.545,蓝科高新
601799,2011-02-01,10.38,2020-09-30,0.097,0.24,12.55,1.0,1.534,19.251,3.414,0.139,0.408,0.168,9.427,89.766,53.161,2.762,星宇股份
601800,2012-03-09,9.27,2020-12-31,0.176,0.162,5.618,1.0,3.94,22.133,1.197,0.089,0.726,0.092,193.486,13041.686,3578.034,161.657,中国交建
601801,2010-01-18,11.41,2020-12-31,0.052,0.146,5.872,2.0,1.832,5.379,0.321,0.132,0.271,0.2,6.393,146.77,106.993,19.892,皖新传媒
601808,2007-09-28,13.72,2021-03-31,0.036,0.099,4.609,1.0,1.768,8.149,0.154,0.083,0.48,0.088,7.366,748.295,388.833,47.716,中海油服
601811,2016-08-08,4.85,2020-12-31,0.049,0.078,1.695,1.0,4.796,8.128,1.007,0.103,0.409,0.338,12.43,169.688,100.282,12.338,新华文轩
601816,2020-01-16,1.41,2020-09-30,0.628,0.628,3.819,1.0,1.105,4.22,0.034,0.042,0.326,0.032,16.885,3075.243,2072.493,491.065,京沪高铁
601818,2010-08-18,10.83,2020-12-31,0.119,0.19,9.624,1.0,0.875,8.421,0.702,0.163,0.915,0.027,379.05,53681.1,4549.98,540.32,光大银行
601827,2020-06-05,1.03,2020-12-31,0.151,0.151,1.524,1.0,3.198,4.875,0.44,0.118,0.566,0.122,7.38,188.391,81.823,16.783,三峰环境
601828,2018-01-17,3.41,2020-12-31,0.069,0.035,1.218,1.1,11.813,13.085,0.529,0.095,0.612,0.045,20.641,1315.479,510.978,39.05,美凯龙
601838,2018-01-31,3.37,2020-09-30,0.127,0.118,1.696,1.0,6.238,10.577,1.551,0.149,0.94,0.053,56.038,6390.929,382.076,36.123,成都银行
601857,2007-11-05,13.62,2020-12-31,0.0,0.077,3.26,1.0,2.291,7.468,0.183,0.1,0.451,0.048,334.81,24884.0,13668.85,1830.21,中国石油
601858,2017-01-18,4.41,2020-09-30,0.137,0.125,1.974,1.0,2.617,5.165,0.421,0.071,0.278,0.535,3.331,56.55,40.83,7.905,中国科传
601860,2019-01-03,2.45,2020-09-30,0.096,0.094,1.5,1.0,2.658,3.987,0.422,0.114,0.933,0.13,15.449,2175.256,145.947,36.609,紫金银行
601865,2019-02-15,2.33,2021-03-31,0.371,0.301,3.063,1.0,6.573,20.131,6.246,0.17,0.309,0.101,33.513,156.366,108.011,5.365,福莱特
601866,2007-12-12,13.52,2020-12-31,0.159,0.0,0.881,1.0,2.382,2.099,0.184,0.007,0.833,0.082,21.305,1460.388,243.7,116.081,中远海发
601869,2018-07-20,2.91,2020-12-31,0.175,0.179,2.28,1.0,5.431,12.384,0.718,0.133,0.408,0.086,5.442,158.556,93.855,7.579,长飞光纤
601872,2006-12-01,14.55,2020-12-31,0.0,0.044,1.919,1.1,2.211,3.858,0.417,0.081,0.557,0.158,28.119,586.347,260.041,67.401,招商轮船
601877,2010-01-21,11.41,2020-09-30,0.147,0.203,10.535,1.3,1.539,12.472,1.985,0.219,0.592,0.088,42.675,657.67,268.139,21.5,正泰电器
601878,2017-06-26,3.97,2020-12-31,0.138,0.163,2.676,1.0,2.001,5.354,0.45,0.096,0.788,0.246,16.272,910.904,193.492,36.14,浙商证券
601880,2010-12-06,10.53,2020-12-31,0.036,0.057,2.055,2.6,2.161,1.708,0.074,0.049,0.362,0.13,9.508,345.258,220.211,128.945,辽港股份
601881,2017-01-23,4.39,2020-12-31,0.072,0.136,2.293,1.0,3.528,8.09,0.721,0.088,0.816,0.211,73.121,4457.302,820.081,101.373,中国银河
601882,2016-11-07,4.61,2021-03-31,0.072,0.057,1.491,1.0,1.878,2.8,0.476,0.073,0.538,0.175,2.485,31.636,14.618,5.22,海天精工
601886,2011-08-18,9.83,2020-12-31,0.078,0.194,8.407,2.0,2.058,8.651,0.977,0.081,0.66,0.17,11.28,293.819,99.834,11.54,江河集团
601888,2009-10-15,11.67,2021-03-31,0.233,0.264,17.701,2.0,1.714,15.17,6.976,0.211,0.406,0.289,136.198,498.91,296.187,19.525,中国中免
601890,2010-12-28,10.47,2020-09-30,0.007,0.0,0.172,2.73,51.877,3.26,0.096,0.045,0.226,0.326,0.917,40.396,31.277,9.594,亚星锚链
601898,2008-02-01,13.38,2021-03-31,0.063,0.104,4.083,1.0,2.387,9.745,1.418,0.075,0.554,0.064,188.026,2897.09,1292.037,132.587,中煤能源
601899,2008-04-25,13.15,2021-03-31,0.218,0.143,7.712,1.5,6.064,31.176,5.365,0.153,0.583,0.08,136.666,1903.773,794.142,25.473,紫金矿业
601900,2016-02-15,5.33,2020-09-30,0.084,0.118,2.123,1.0,3.428,7.276,0.775,0.125,0.473,0.134,6.946,123.789,65.18,8.959,南方传媒
601901,2011-08-10,9.85,2020-09-30,0.03,0.023,1.3,1.0,3.784,4.919,0.243,0.069,0.663,0.348,19.975,1202.938,404.971,82.321,方正证券
601908,2011-09-08,9.78,2020-12-31,0.052,0.218,10.639,4.0,1.452,3.862,0.225,0.11,0.544,0.019,4.475,168.695,76.966,19.93,京运通
601916,2019-11-26,1.55,2020-12-31,0.135,0.135,1.659,1.0,3.757,6.232,0.59,0.13,0.935,0.055,125.59,20482.25,1325.43,212.69,浙商银行
601918,2007-12-19,13.5,2020-12-31,0.12,0.084,3.622,1.44,1.182,2.973,0.396,0.085,0.729,0.015,10.263,284.668,77.015,25.905,新集能源
601919,2007-06-26,13.98,2020-12-31,0.15,0.034,1.663,1.0,3.859,6.419,1.076,0.022,0.711,0.194,131.875,2719.261,786.971,122.595,中远海控
601928,2011-11-30,9.55,2020-12-31,0.056,0.0,0.229,1.0,26.317,6.027,0.634,0.104,0.402,0.266,16.135,256.499,153.37,25.449,凤凰传媒
601929,2012-02-23,9.32,2020-09-30,0.026,0.147,4.352,2.1,1.088,2.255,0.016,0.066,0.498,0.039,0.494,139.642,70.143,31.111,吉视传媒
601933,2010-12-15,10.51,2020-09-30,0.034,0.078,2.605,8.0,6.992,2.277,0.284,0.134,0.589,0.201,27.024,527.293,216.653,95.163,永辉超市
601939,2007-09-25,13.73,2020-12-31,0.107,0.151,9.491,1.0,1.007,9.557,1.094,0.192,0.915,0.031,2735.79,281322.54,23893.53,2500.11,建设银行
601949,2017-08-21,3.82,2020-09-30,0.061,0.093,1.669,1.0,2.596,4.334,0.296,0.057,0.408,0.09,5.396,133.433,78.979,18.225,中国出版
601952,2017-05-15,4.09,2020-12-31,0.178,0.165,2.505,1.3,2.516,4.848,0.516,0.124,0.23,0.109,7.116,86.705,66.806,13.78,苏垦农发
601956,2020-12-25,0.47,2021-03-31,0.0,0.0,0.65,1.0,5.925,3.852,0.178,0.085,0.696,0.12,0.913,64.786,19.694,5.113,东贝集团
601958,2008-04-17,13.17,2020-12-31,0.0,0.091,3.166,1.2,1.499,3.955,0.081,0.091,0.107,0.175,2.603,142.991,127.623,32.266,金钼股份
601963,2021-02-05,0.36,2020-12-31,0.1,0.1,1.302,1.0,10.312,13.429,1.46,0.129,0.925,0.021,45.657,5616.414,419.942,31.271,重庆银行
601965,2012-06-11,9.02,2021-03-31,0.064,0.137,4.26,1.56,1.987,5.426,0.462,0.092,0.219,0.142,4.576,68.735,53.711,9.898,中国汽研
601966,2016-07-06,4.95,2021-03-31,0.179,0.175,3.223,1.0,3.846,12.394,1.44,0.143,0.445,0.101,19.785,306.884,170.229,13.735,玲珑轮胎
601968,2015-06-11,6.02,2020-09-30,0.151,0.08,1.895,1.0,2.314,4.386,0.316,0.041,0.479,0.138,2.632,70.196,36.55,8.333,宝钢包装
601969,2014-12-09,6.52,2020-12-31,0.046,0.03,1.3,1.0,1.992,2.589,0.058,0.031,0.406,0.217,1.135,85.18,50.606,19.547,海南矿业
601975,--,0,2021-03-31,0.189,0.0,0.286,1.0,4.206,1.205,0.088,0.087,0.333,0.178,4.352,89.258,59.542,49.421,招商南油
601985,2015-06-10,6.02,2020-09-30,0.092,0.069,1.737,1.0,3.689,6.408,0.746,0.12,0.723,0.029,116.169,3598.406,997.385,155.655,中国核电
601988,2006-07-05,14.96,2020-12-31,0.098,0.111,5.968,1.0,1.231,7.347,0.697,0.15,0.911,0.061,2050.96,244026.59,21628.37,2943.88,中国银行
601989,2009-12-16,11.5,2020-09-30,0.051,0.158,5.622,1.6,1.074,3.774,-0.007,0.051,0.508,0.195,-1.519,1750.386,860.498,228.02,中国重工
601990,2018-06-13,3.01,2020-09-30,0.03,0.023,1.116,1.2,3.749,3.487,0.291,0.067,0.727,0.29,9.606,421.549,115.027,32.988,南京证券
601991,2006-12-20,14.5,2020-12-31,0.029,0.067,3.031,2.0,3.258,4.938,0.287,0.072,0.674,0.028,53.16,2803.335,913.926,185.067,大唐发电
601992,2011-03-01,10.3,2020-12-31,0.107,0.192,8.584,2.0,2.061,8.846,0.483,0.075,0.676,0.076,51.559,2913.524,944.562,106.778,金隅集团
601995,2020-11-02,0.62,2020-12-31,0.171,0.171,1.607,1.0,9.258,14.877,1.504,0.092,0.862,0.206,72.621,5216.205,718.151,48.273,中金公司
601996,2011-09-29,9.72,2020-12-31,0.073,0.101,3.165,4.0,3.208,2.538,0.145,0.056,0.242,0.051,1.657,38.34,29.074,11.456,丰林集团
601997,2016-08-16,4.83,2021-03-31,0.197,0.231,4.523,1.4,4.425,14.297,2.026,0.173,0.923,0.049,65.201,5983.304,460.093,32.18,贵阳银行
601998,2007-04-27,14.15,2020-12-31,0.099,0.217,23.357,1.0,0.49,11.445,1.012,0.147,0.925,0.043,495.32,75111.61,5600.38,489.35,中信银行
601999,2007-12-21,13.49,2021-03-31,0.046,0.1,3.913,1.0,1.108,4.336,-0.115,0.055,0.42,0.159,-0.635,41.199,23.888,5.509,出版传媒
603000,2012-04-27,9.14,2020-12-31,0.045,0.235,10.233,4.0,1.324,3.387,0.325,0.07,0.251,0.25,3.598,49.975,37.454,11.057,人民网
603001,2012-04-26,9.14,2020-09-30,0.0,0.117,3.293,1.0,2.725,8.974,0.029,0.129,0.123,0.116,0.115,41.046,35.986,4.01,奥康国际
603002,2012-05-18,9.08,2020-12-31,0.065,0.079,2.316,1.5,1.396,2.155,0.245,0.064,0.428,0.223,2.241,34.461,19.704,9.145,宏昌电子
603003,2012-08-17,8.83,2020-09-30,0.003,0.151,4.538,1.0,2.125,9.644,0.022,0.004,0.281,0.237,0.091,55.854,40.168,4.165,龙宇燃油
603005,2014-02-10,7.35,2021-03-31,0.223,0.2,5.41,1.44,2.74,10.294,1.504,0.093,0.087,0.496,5.103,38.28,34.932,3.393,晶方科技
603006,2014-06-30,6.96,2020-12-31,0.152,0.17,4.123,2.0,3.672,7.57,0.469,0.111,0.282,0.052,0.897,20.14,14.464,1.911,联明股份
603007,2016-08-26,4.81,2020-09-30,0.103,0.192,3.277,2.5,2.758,3.615,0.001,0.112,0.683,0.051,0.005,38.238,12.118,3.352,ST花王
603008,2012-07-17,8.92,2021-03-31,0.061,0.208,8.374,1.5,1.512,8.441,1.005,0.102,0.524,0.112,3.895,68.639,32.702,3.874,喜临门
603009,2014-07-18,6.92,2020-09-30,0.047,0.22,5.988,2.5,1.934,4.632,0.019,0.075,0.493,0.022,0.07,32.775,16.63,3.59,北特科技
603010,2014-10-10,6.68,2020-12-31,0.12,0.224,6.18,3.08,2.319,4.653,1.104,0.139,0.333,0.117,3.826,24.195,16.13,3.466,万盛股份
603011,2014-11-07,6.61,2020-09-30,0.0,0.15,3.397,2.0,2.197,3.732,0.08,0.04,0.375,0.05,0.364,27.05,16.908,4.531,合锻智能
603012,2015-03-20,6.24,2021-03-31,0.073,0.073,1.782,2.0,5.796,5.163,0.399,0.091,0.421,0.081,2.538,56.794,32.862,6.366,创力集团
603013,2018-05-09,3.1,2020-12-31,0.121,0.057,1.32,1.0,5.185,6.844,1.052,0.137,0.442,0.205,5.407,63.059,35.196,5.142,亚普股份
603015,2015-03-03,6.29,2020-09-30,0.027,0.104,2.158,2.0,2.894,3.122,0.14,0.07,0.362,0.151,0.565,19.771,12.619,4.042,弘讯科技
603016,2016-07-01,4.96,2021-03-31,0.008,0.092,1.895,1.0,3.033,5.749,0.32,0.09,0.108,0.331,0.474,9.547,8.518,1.482,新宏泰
603017,2014-12-31,6.46,2020-09-30,0.057,0.203,4.183,4.0,6.726,7.033,0.72,0.11,0.403,0.048,1.993,32.625,19.467,2.768,中衡设计
603018,2014-10-13,6.68,2020-12-31,0.15,0.218,5.895,5.26,5.524,6.194,1.085,0.138,0.625,0.166,6.046,92.062,34.511,5.572,华设集团
603019,2014-11-06,6.61,2021-03-31,0.409,0.353,16.454,4.41,2.224,8.298,0.231,0.075,0.473,0.34,3.347,228.567,120.377,14.507,中科曙光
603020,2015-03-25,6.23,2020-12-31,0.061,0.137,2.803,2.0,5.408,7.58,0.602,0.104,0.131,0.093,1.927,27.909,24.257,3.2,爱普股份
603021,2015-04-23,6.15,2020-12-31,0.012,0.09,1.99,2.6,5.911,4.525,0.241,0.036,0.597,0.029,0.771,35.916,14.478,3.199,山东华鹏
603022,2015-05-18,6.08,2021-03-31,0.042,0.138,2.9,2.5,2.924,3.392,0.085,0.076,0.242,0.141,0.17,8.954,6.784,2.0,新通联
603023,2015-05-27,6.06,2020-12-31,0.069,0.136,2.784,8.03,3.883,1.346,0.028,0.129,0.027,0.58,0.157,7.773,7.564,5.621,威帝股份
603025,2015-04-22,6.15,2020-09-30,0.028,0.099,2.085,2.03,1.835,1.885,0.172,0.184,0.1,0.158,1.597,19.399,17.453,9.261,大豪科技
603026,2015-05-29,6.05,2020-12-31,0.095,0.09,1.993,1.0,5.67,11.301,1.285,0.117,0.302,0.155,2.604,32.8,22.904,2.027,石大胜华
603027,2016-03-07,5.28,2021-03-31,0.188,0.202,3.792,3.92,3.01,2.912,0.24,0.154,0.13,0.034,1.596,22.282,19.382,6.657,千禾味业
603028,2016-03-31,5.21,2020-09-30,0.021,0.065,1.53,1.0,2.166,3.313,0.161,0.047,0.352,0.09,0.356,11.296,7.315,2.208,赛福天
603029,2016-04-27,5.14,2020-12-31,0.018,0.045,1.363,1.0,5.978,8.149,-0.021,0.014,0.423,0.171,-0.019,13.173,7.606,0.933,天鹅股份
603030,2015-03-20,6.24,2020-09-30,0.168,0.268,6.307,3.0,2.315,4.867,0.336,0.087,0.746,0.043,1.811,103.046,26.189,5.381,全筑股份
603031,2016-08-22,4.82,2021-03-31,0.002,0.087,1.829,1.4,4.2,5.486,0.041,0.057,0.641,0.049,0.046,17.125,6.144,1.12,安德利
603032,2017-01-05,4.44,2020-09-30,0.136,0.195,3.047,1.2,1.681,4.269,0.006,0.102,0.153,0.075,0.009,8.069,6.83,1.6,*ST德新
603033,2016-12-07,4.52,2020-09-30,0.127,0.173,2.936,2.74,6.448,6.9,0.359,0.084,0.395,0.045,1.529,48.596,29.409,4.262,三维股份
603035,2017-01-05,4.44,2020-12-31,0.095,0.121,1.989,1.0,5.38,10.701,1.011,0.115,0.487,0.049,3.468,71.524,36.715,3.431,常熟汽饰
603036,2016-12-09,4.52,2020-12-31,0.035,0.083,1.75,1.0,3.134,5.485,0.322,0.062,0.102,0.309,0.666,12.618,11.336,2.067,如通股份
603037,2017-01-20,4.4,2020-09-30,0.111,0.123,2.064,1.3,4.991,7.925,0.625,0.157,0.073,0.162,0.661,9.043,8.386,1.058,凯众股份
603038,2017-01-16,4.41,2021-03-31,0.049,0.133,2.25,2.74,7.266,5.959,0.19,0.084,0.309,0.057,0.35,15.871,10.972,1.841,华立股份
603039,2017-01-13,4.42,2021-03-31,0.312,0.333,6.967,3.07,3.119,7.086,0.48,0.129,0.427,0.067,1.043,26.873,15.39,2.172,泛微网络
603040,2017-02-09,4.35,2021-03-31,0.153,0.216,3.577,1.69,4.305,9.111,1.427,0.171,0.105,0.132,1.475,10.515,9.412,1.033,新坐标
603041,2017-03-30,4.21,2021-03-31,0.079,0.137,2.235,1.4,4.053,6.471,0.585,0.108,0.117,0.263,0.824,10.329,9.117,1.409,美思德
603042,2017-06-02,4.04,2020-12-31,0.083,0.116,1.928,1.0,3.218,6.205,0.072,0.034,0.565,0.113,0.098,19.399,8.438,1.36,华脉科技
603043,2017-06-27,3.97,2020-12-31,0.239,0.132,2.241,1.0,2.827,6.334,1.149,0.152,0.333,0.434,4.642,38.374,25.589,4.04,广州酒家
603045,2018-05-17,3.08,2020-09-30,0.077,0.08,1.502,1.4,5.469,5.869,0.276,0.072,0.534,0.047,0.38,17.332,8.077,1.376,福达合金
603050,2017-04-14,4.17,2021-03-31,0.073,0.096,1.774,1.2,5.203,7.692,0.352,0.056,0.589,0.124,0.571,30.349,12.478,1.622,科林电气
603053,2019-12-17,1.5,2021-03-31,0.205,0.133,1.702,1.0,2.595,4.417,0.857,0.194,0.416,0.081,7.615,67.244,39.261,8.889,成都燃气
603055,2017-09-21,3.73,2020-12-31,0.147,0.131,2.089,1.4,2.418,3.608,0.137,0.108,0.449,0.043,1.141,54.53,30.023,8.32,台华新材
603056,2018-01-16,3.41,2020-09-30,0.122,0.151,2.166,1.0,2.085,4.517,0.411,0.089,0.581,0.2,3.944,103.579,43.366,9.6,德邦股份
603058,2016-12-23,4.48,2020-12-31,0.132,0.053,1.435,1.0,2.113,3.033,0.377,0.134,0.162,0.219,1.58,15.157,12.709,4.191,永吉股份
603059,2018-03-02,3.29,2020-12-31,0.311,0.092,1.553,1.25,8.264,10.269,0.769,0.161,0.232,0.061,0.769,13.375,10.269,1.0,倍加洁
603060,2016-11-09,4.6,2021-03-31,0.177,0.226,4.384,2.04,1.926,4.129,-0.174,0.134,0.28,0.107,-0.75,24.735,17.805,4.312,国检集团
603063,2017-07-28,3.88,2020-09-30,0.154,0.164,2.398,1.0,2.762,6.624,0.791,0.114,0.421,0.05,3.425,49.545,28.665,4.328,禾望电气
603066,2015-06-11,6.02,2020-12-31,0.071,0.134,2.741,3.0,3.809,3.48,0.292,0.097,0.268,0.296,0.879,14.299,10.464,3.007,音飞储存
603067,2016-09-13,4.76,2020-12-31,0.085,0.113,2.117,1.96,3.116,3.366,0.351,0.111,0.277,0.106,1.514,20.061,14.513,4.312,振华股份
603068,2019-04-15,2.17,2020-09-30,0.044,0.044,1.176,1.0,7.776,9.146,0.557,0.182,0.091,0.291,0.773,13.961,12.686,1.387,博通集成
603069,2016-07-12,4.93,2020-09-30,0.0,0.048,1.376,1.0,2.366,3.256,-0.445,0.03,0.467,0.093,-1.407,19.304,10.29,3.16,海汽集团
603076,2017-11-13,3.59,2020-12-31,0.142,0.238,3.613,1.0,3.183,11.5,1.416,0.129,0.528,0.111,1.055,18.157,8.567,0.745,乐惠国际
603077,2012-07-31,8.88,2020-09-30,0.032,0.204,7.367,14.4,2.459,1.258,-0.035,0.069,0.231,0.041,-3.055,144.518,111.105,88.313,和邦生物
603078,2017-04-10,4.18,2020-12-31,0.198,0.183,2.745,2.37,6.377,7.399,0.381,0.082,0.439,0.22,0.574,19.884,11.153,1.507,江化微
603079,2017-08-23,3.81,2021-03-31,0.157,0.182,2.848,1.96,5.415,7.869,0.516,0.137,0.262,0.214,0.883,18.252,13.471,1.712,圣达生物
603080,2018-01-03,3.45,2020-09-30,0.196,0.288,3.783,1.0,2.166,8.195,0.296,0.132,0.327,0.203,0.418,17.222,11.596,1.415,新疆火炬
603081,2017-04-20,4.16,2021-03-31,0.146,0.219,3.457,1.0,1.721,5.949,0.648,0.141,0.539,0.109,2.602,51.817,23.904,4.018,大丰实业
603083,2017-11-10,3.6,2021-03-31,0.1,0.153,2.434,2.2,6.07,6.725,0.437,0.019,0.542,0.045,1.101,37.014,16.961,2.522,剑桥科技
603085,2015-06-30,5.96,2021-03-31,0.0,0.158,3.344,2.6,2.168,2.788,0.221,0.027,0.608,0.056,0.818,26.336,10.32,3.702,天成自控
603086,2017-05-11,4.1,2020-09-30,0.16,0.158,2.5,1.96,8.168,10.417,1.03,0.143,0.323,0.074,1.632,24.393,16.51,1.585,先达股份
603087,2020-06-29,0.96,2021-03-31,0.32,0.355,3.126,1.4,7.28,16.255,1.354,0.17,0.054,0.029,7.603,96.475,91.281,5.615,甘李药业
603088,2014-11-11,6.6,2020-09-30,0.036,0.063,1.702,2.74,3.948,2.449,0.258,0.088,0.384,0.197,0.567,8.723,5.377,2.195,宁波精达
603089,2017-01-26,4.39,2020-12-31,0.194,0.17,2.562,1.96,4.026,5.27,0.512,0.124,0.35,0.044,1.14,18.035,11.724,2.225,正裕工业
603090,2016-08-31,4.79,2020-12-31,0.029,0.094,1.871,1.0,2.721,5.091,0.08,0.076,0.271,0.165,0.08,6.981,5.091,1.0,宏盛股份
603093,2019-08-30,1.79,2020-12-31,0.05,0.05,1.215,1.0,3.515,4.269,0.16,0.054,0.889,0.119,0.926,223.139,24.759,5.8,南华期货
603095,2020-04-15,1.17,2020-12-31,0.3,0.3,2.201,1.0,6.686,14.716,0.936,0.145,0.277,0.148,1.235,26.872,19.425,1.32,越剑智能
